event_cause,corridor,requires_road_closure,duration_bucket,duration_min
accident,Hosur Road,False,<=1hr,2.026038183333333
vehicle_breakdown,Tumkur Road,False,<=1hr,44.7709926
vehicle_breakdown,Mysore Road,True,<=1hr,2.852992233333333
vehicle_breakdown,West of Chord Road,False,1-6hr,61.04067213333334
vehicle_breakdown,Tumkur Road,False,<=1hr,17.515266066666666
vehicle_breakdown,Old Madras Road,False,1-6hr,108.22453145
others,Hennur Main Road,False,1-6hr,217.64204871666666
vehicle_breakdown,Mysore Road,False,<=1hr,19.045456016666666
vehicle_breakdown,Hosur Road,False,1-6hr,63.30696068333334
vehicle_breakdown,Old Madras Road,False,1-6hr,98.99271175
vehicle_breakdown,Tumkur Road,False,1-6hr,80.04287316666667
vehicle_breakdown,West of Chord Road,False,<=1hr,52.70662574999999
vehicle_breakdown,CBD 2,False,<=1hr,52.0706338
vehicle_breakdown,Mysore Road,False,<=1hr,14.00793095
vehicle_breakdown,Tumkur Road,False,<=1hr,21.827275766666666
vehicle_breakdown,Mysore Road,False,<=1hr,32.07267888333333
vehicle_breakdown,Non-corridor,False,<=1hr,4.56995985
others,Non-corridor,False,1-6hr,249.60434840000002
vehicle_breakdown,Magadi Road,False,<=1hr,12.483802816666667
vehicle_breakdown,Magadi Road,False,1-6hr,111.84865853333334
vehicle_breakdown,Magadi Road,False,<=1hr,30.268775783333336
vehicle_breakdown,Non-corridor,False,1-6hr,69.81026415
vehicle_breakdown,Non-corridor,False,<=1hr,42.39773146666666
vehicle_breakdown,ORR West 1,False,<=1hr,38.30005405
vehicle_breakdown,Hosur Road,False,<=1hr,49.44120266666666
vehicle_breakdown,Bellary Road 2,True,1-6hr,69.21877518333334
vehicle_breakdown,Non-corridor,False,<=1hr,30.86997373333333
others,Tumkur Road,False,>24hr,2644.8609572
vehicle_breakdown,Airport New South Road,False,1-6hr,107.1355658
others,Mysore Road,False,>24hr,9569.963386149999
vehicle_breakdown,Non-corridor,False,<=1hr,52.883968483333334
vehicle_breakdown,Old Madras Road,False,1-6hr,65.14124903333332
others,Tumkur Road,False,>24hr,8118.740448533334
vehicle_breakdown,Non-corridor,False,<=1hr,37.56076245
vehicle_breakdown,Non-corridor,False,1-6hr,67.65367151666666
vehicle_breakdown,Non-corridor,False,<=1hr,33.47803065
vehicle_breakdown,Hosur Road,True,1-6hr,113.5855103
protest,Mysore Road,False,<=1hr,30.6651656
vehicle_breakdown,Mysore Road,False,1-6hr,75.1806598
vehicle_breakdown,Mysore Road,False,<=1hr,21.039561
road_conditions,Non-corridor,False,6-24hr,737.9011989666667
others,Hosur Road,False,6-24hr,514.82014045
vehicle_breakdown,Tumkur Road,False,1-6hr,88.48042575
vehicle_breakdown,Non-corridor,False,<=1hr,25.391993083333332
vehicle_breakdown,Non-corridor,False,1-6hr,152.09387653333334
vehicle_breakdown,Mysore Road,False,<=1hr,6.5506378666666665
others,Non-corridor,False,<=1hr,49.2566289
vehicle_breakdown,Tumkur Road,False,<=1hr,39.017603816666664
others,Non-corridor,False,<=1hr,48.781621566666665
vehicle_breakdown,Tumkur Road,False,1-6hr,84.45260125
vehicle_breakdown,Mysore Road,True,<=1hr,12.8051816
vehicle_breakdown,Magadi Road,False,1-6hr,98.5958793
vehicle_breakdown,Non-corridor,False,1-6hr,64.04493938333333
others,Non-corridor,False,1-6hr,136.34130586666666
vehicle_breakdown,Non-corridor,False,<=1hr,20.333616316666667
others,Mysore Road,False,6-24hr,1009.0097056333333
vehicle_breakdown,ORR West 1,False,<=1hr,58.62555233333333
vehicle_breakdown,Tumkur Road,False,<=1hr,10.109160483333334
vehicle_breakdown,Non-corridor,False,1-6hr,113.74449883333334
vehicle_breakdown,ORR North 1,False,<=1hr,31.18116183333333
vehicle_breakdown,Mysore Road,False,<=1hr,19.299157533333336
vehicle_breakdown,Bellary Road 2,False,1-6hr,73.59852533333333
vehicle_breakdown,Bellary Road 2,False,1-6hr,78.13917339999999
others,Hosur Road,True,>24hr,11069.819042733334
vehicle_breakdown,Non-corridor,False,<=1hr,24.724994433333332
vehicle_breakdown,Mysore Road,False,<=1hr,22.789760966666666
vehicle_breakdown,Non-corridor,True,<=1hr,32.0253361
vehicle_breakdown,Bellary Road 2,False,1-6hr,108.3117811
others,Hennur Main Road,False,>24hr,6290.720822316666
vehicle_breakdown,Bellary Road 2,False,1-6hr,99.97760308333334
others,Non-corridor,False,>24hr,7085.860700483333
vehicle_breakdown,Non-corridor,False,1-6hr,114.12928961666667
others,Bellary Road 2,False,6-24hr,510.95003963333335
others,Bellary Road 1,False,<=1hr,10.293404816666667
construction,IRR(Thanisandra road),True,1-6hr,64.20182368333333
vehicle_breakdown,Mysore Road,False,<=1hr,18.165073833333334
accident,ORR East 1,False,<=1hr,34.19998446666667
accident,ORR East 1,False,<=1hr,36.815540266666666
vehicle_breakdown,Non-corridor,False,<=1hr,39.72012806666667
vehicle_breakdown,Bellary Road 1,False,<=1hr,25.16234988333333
vehicle_breakdown,Non-corridor,False,<=1hr,43.97861021666667
vehicle_breakdown,Non-corridor,False,<=1hr,34.984809266666666
others,Mysore Road,True,6-24hr,799.62619265
vehicle_breakdown,Bellary Road 2,False,<=1hr,9.80724695
construction,Bellary Road 2,True,6-24hr,487.25248725
vehicle_breakdown,West of Chord Road,False,1-6hr,93.61899465
procession,Non-corridor,False,<=1hr,32.37109683333333
vehicle_breakdown,Hosur Road,False,<=1hr,32.954886933333334
vehicle_breakdown,Non-corridor,False,<=1hr,4.599644433333333
vehicle_breakdown,Tumkur Road,False,<=1hr,19.72779615
others,Non-corridor,False,1-6hr,192.62937578333333
vehicle_breakdown,Non-corridor,False,1-6hr,88.78084009999999
vehicle_breakdown,Non-corridor,False,<=1hr,44.9643523
vehicle_breakdown,ORR West 1,False,1-6hr,92.29439425000001
vehicle_breakdown,ORR West 1,False,<=1hr,13.011559016666666
construction,Old Madras Road,False,<=1hr,28.811124983333332
vehicle_breakdown,Non-corridor,False,1-6hr,77.15126758333334
vehicle_breakdown,Non-corridor,False,<=1hr,44.57315223333333
vehicle_breakdown,Bannerghata Road,False,1-6hr,71.91043833333333
accident,Old Madras Road,False,1-6hr,65.42554686666666
vehicle_breakdown,Non-corridor,True,<=1hr,15.258431183333332
others,Non-corridor,False,<=1hr,19.3046751
vehicle_breakdown,Old Madras Road,False,<=1hr,18.503100483333334
vehicle_breakdown,Old Madras Road,False,<=1hr,30.67291765
vehicle_breakdown,Non-corridor,False,<=1hr,45.34402125
others,Mysore Road,False,1-6hr,172.3003701833333
vehicle_breakdown,Tumkur Road,False,<=1hr,17.292980683333333
vehicle_breakdown,ORR West 1,False,1-6hr,113.13550690000001
others,Tumkur Road,False,>24hr,16059.014111816667
vehicle_breakdown,Tumkur Road,False,<=1hr,31.054842
vehicle_breakdown,Bellary Road 2,False,<=1hr,42.82857215
vehicle_breakdown,Bellary Road 2,False,<=1hr,44.67258238333333
vehicle_breakdown,Old Madras Road,False,<=1hr,12.342886116666667
vehicle_breakdown,Hosur Road,False,<=1hr,46.56802951666667
construction,Mysore Road,True,6-24hr,428.7790138333333
vehicle_breakdown,Non-corridor,False,<=1hr,48.712875966666665
vehicle_breakdown,West of Chord Road,False,<=1hr,25.0307267
others,Bellary Road 2,False,>24hr,2680.5984291
vehicle_breakdown,Non-corridor,False,<=1hr,59.11293991666666
water_logging,Non-corridor,False,<=1hr,37.07593646666667
vehicle_breakdown,ORR West 1,False,<=1hr,17.198798399999998
vehicle_breakdown,Old Madras Road,False,1-6hr,75.95687948333332
road_conditions,IRR(Thanisandra road),False,>24hr,17509.139569233335
vehicle_breakdown,Mysore Road,True,<=1hr,53.17549951666667
pot_holes,Bellary Road 1,False,6-24hr,1293.5411368999999
vehicle_breakdown,Mysore Road,False,<=1hr,50.004631583333335
vehicle_breakdown,ORR North 1,False,<=1hr,20.11784905
vehicle_breakdown,Mysore Road,False,<=1hr,52.991312916666665
vehicle_breakdown,Non-corridor,False,1-6hr,76.29404848333334
vehicle_breakdown,Non-corridor,False,<=1hr,44.92868061666666
tree_fall,Non-corridor,False,>24hr,11608.08514865
road_conditions,Non-corridor,False,>24hr,110773.72710675
construction,IRR(Thanisandra road),False,>24hr,16042.378708466666
road_conditions,Mysore Road,False,1-6hr,270.9179471333333
accident,Bellary Road 2,False,<=1hr,32.31531945
others,Bellary Road 2,False,1-6hr,173.80799983333333
vehicle_breakdown,Tumkur Road,False,<=1hr,18.4725225
vehicle_breakdown,Old Madras Road,False,<=1hr,9.1956618
others,Hosur Road,False,>24hr,1723.0274039166666
others,Mysore Road,True,<=1hr,21.920086183333336
vehicle_breakdown,ORR West 1,False,<=1hr,6.4347744166666665
vehicle_breakdown,ORR East 1,False,<=1hr,20.836302666666665
construction,ORR North 2,True,>24hr,14218.88361585
vehicle_breakdown,Mysore Road,False,<=1hr,36.41693461666667
road_conditions,Bellary Road 1,False,>24hr,15985.975974983334
others,Magadi Road,False,1-6hr,140.94401789999998
vehicle_breakdown,Non-corridor,False,1-6hr,88.08686613333333
vehicle_breakdown,Non-corridor,False,<=1hr,6.682272983333333
others,Old Madras Road,False,1-6hr,75.93873236666667
vehicle_breakdown,Tumkur Road,True,<=1hr,15.850226350000002
others,ORR West 1,False,>24hr,14911.776065566666
vehicle_breakdown,Tumkur Road,False,1-6hr,66.32662498333333
pot_holes,Mysore Road,False,>24hr,4696.576874033333
construction,Hosur Road,True,>24hr,16234.6996476
vehicle_breakdown,Tumkur Road,False,<=1hr,28.672119833333333
pot_holes,West of Chord Road,False,<=1hr,27.686432716666665
vehicle_breakdown,Bellary Road 2,False,1-6hr,74.82453056666667
vehicle_breakdown,ORR North 1,False,1-6hr,71.77608031666666
others,Old Madras Road,False,1-6hr,66.8745492
vehicle_breakdown,Non-corridor,False,<=1hr,30.275829366666667
vehicle_breakdown,Non-corridor,False,1-6hr,101.95200981666667
vehicle_breakdown,Non-corridor,False,1-6hr,125.21858565000001
vehicle_breakdown,Tumkur Road,False,<=1hr,9.43075655
accident,Tumkur Road,False,<=1hr,49.68956086666667
vehicle_breakdown,Tumkur Road,False,<=1hr,49.72454593333334
vehicle_breakdown,Old Madras Road,False,<=1hr,25.269977633333333
vehicle_breakdown,Tumkur Road,False,<=1hr,34.959811916666666
others,Mysore Road,False,<=1hr,33.46089618333333
vehicle_breakdown,Tumkur Road,False,<=1hr,29.595028833333334
vehicle_breakdown,Hosur Road,False,<=1hr,18.803711733333333
vehicle_breakdown,ORR East 1,False,<=1hr,43.65070458333333
vehicle_breakdown,Tumkur Road,False,<=1hr,55.3120185
vehicle_breakdown,IRR(Thanisandra road),True,<=1hr,51.23013096666667
others,Hosur Road,False,1-6hr,97.11398355
pot_holes,Non-corridor,False,>24hr,8962.6901829
vehicle_breakdown,Mysore Road,False,<=1hr,35.43387466666666
vehicle_breakdown,Old Madras Road,False,<=1hr,29.915713316666665
vehicle_breakdown,ORR West 1,False,<=1hr,43.33326306666667
vehicle_breakdown,Mysore Road,False,<=1hr,47.4729165
others,Non-corridor,False,>24hr,11782.064179016666
vehicle_breakdown,Bellary Road 1,False,<=1hr,36.54220323333333
vehicle_breakdown,Mysore Road,False,<=1hr,49.315911283333335
vehicle_breakdown,Mysore Road,False,<=1hr,2.606119833333333
vehicle_breakdown,Bannerghata Road,False,<=1hr,20.97513005
vehicle_breakdown,West of Chord Road,False,<=1hr,30.68868525
construction,Bellary Road 2,False,<=1hr,20.752085700000002
vehicle_breakdown,Hosur Road,False,1-6hr,111.86912819999999
vehicle_breakdown,Mysore Road,False,<=1hr,8.1381474
vehicle_breakdown,Tumkur Road,False,<=1hr,27.4665295
construction,Non-corridor,False,>24hr,8568.673097116667
vehicle_breakdown,Bellary Road 2,False,<=1hr,10.638263616666668
others,West of Chord Road,False,>24hr,1682.0687555833333
construction,ORR West 1,False,<=1hr,18.658855366666668
vehicle_breakdown,CBD 2,False,1-6hr,72.16349068333334
vehicle_breakdown,Old Madras Road,False,<=1hr,6.507784116666667
vehicle_breakdown,Bellary Road 2,False,<=1hr,38.233425366666665
vehicle_breakdown,Bellary Road 2,False,<=1hr,29.770767616666667
vehicle_breakdown,Tumkur Road,False,1-6hr,119.1245419
vehicle_breakdown,Tumkur Road,False,1-6hr,116.76965865000001
vehicle_breakdown,Non-corridor,False,<=1hr,20.327187849999998
vehicle_breakdown,Mysore Road,False,<=1hr,27.996742333333334
vehicle_breakdown,Mysore Road,False,<=1hr,3.2735072166666668
vehicle_breakdown,Mysore Road,False,<=1hr,16.146346233333333
vehicle_breakdown,Non-corridor,False,<=1hr,5.7625422166666675
vehicle_breakdown,ORR West 1,False,1-6hr,100.30296911666666
vehicle_breakdown,Mysore Road,False,<=1hr,57.07676813333333
vehicle_breakdown,Mysore Road,True,1-6hr,62.4407437
pot_holes,Non-corridor,False,6-24hr,1241.1601620166666
vehicle_breakdown,Mysore Road,False,<=1hr,18.391840950000002
vehicle_breakdown,Tumkur Road,False,<=1hr,29.780961883333337
vehicle_breakdown,West of Chord Road,False,<=1hr,7.5970218833333325
tree_fall,Non-corridor,False,>24hr,1569.8819773833334
vehicle_breakdown,Old Madras Road,False,<=1hr,20.259159333333333
others,Bellary Road 1,False,6-24hr,406.3289395
vehicle_breakdown,ORR West 1,False,<=1hr,9.589169683333333
vehicle_breakdown,Non-corridor,False,<=1hr,25.71718945
others,Non-corridor,False,6-24hr,598.4027556333333
vehicle_breakdown,Old Madras Road,False,<=1hr,53.08126645
vehicle_breakdown,CBD 2,False,<=1hr,53.88951821666667
vehicle_breakdown,Hosur Road,False,<=1hr,9.537807249999998
vehicle_breakdown,ORR East 1,False,<=1hr,24.52389155
vehicle_breakdown,ORR East 1,False,1-6hr,83.42797768333334
vehicle_breakdown,Non-corridor,False,1-6hr,66.69363336666667
vehicle_breakdown,Mysore Road,False,<=1hr,23.59637425
vehicle_breakdown,Non-corridor,False,<=1hr,26.267882366666665
vehicle_breakdown,Varthur Road,False,<=1hr,50.8098261
others,Tumkur Road,False,1-6hr,81.79674135
others,Magadi Road,False,1-6hr,143.69155221666668
vehicle_breakdown,Bannerghata Road,False,<=1hr,22.181698200000003
vehicle_breakdown,Non-corridor,False,1-6hr,85.28976388333334
vehicle_breakdown,Non-corridor,True,1-6hr,63.35080513333333
vehicle_breakdown,Mysore Road,False,1-6hr,101.30639593333333
construction,Non-corridor,True,6-24hr,482.79533441666666
others,Non-corridor,False,<=1hr,15.193326466666667
vehicle_breakdown,Non-corridor,False,<=1hr,46.607523349999994
vehicle_breakdown,Tumkur Road,False,<=1hr,51.14671941666666
vehicle_breakdown,Bellary Road 1,False,<=1hr,39.106470433333335
others,Old Madras Road,False,<=1hr,30.950269216666666
vehicle_breakdown,Non-corridor,False,<=1hr,13.907694183333332
vehicle_breakdown,Non-corridor,False,<=1hr,41.03490251666666
vehicle_breakdown,ORR North 2,False,<=1hr,24.6922743
others,ORR East 1,False,>24hr,2568.793783733333
vehicle_breakdown,ORR West 1,False,1-6hr,147.82079903333334
vehicle_breakdown,Magadi Road,False,<=1hr,14.216158733333334
tree_fall,Non-corridor,False,1-6hr,63.193024916666666
vehicle_breakdown,Non-corridor,False,1-6hr,136.86012223333333
construction,ORR North 1,False,6-24hr,418.72792855
construction,ORR North 1,False,6-24hr,416.4596988166667
construction,ORR North 1,False,6-24hr,410.07223675
vehicle_breakdown,Non-corridor,True,1-6hr,76.5535792
vehicle_breakdown,Non-corridor,False,<=1hr,10.172995533333333
vehicle_breakdown,Mysore Road,False,1-6hr,63.944430233333335
construction,ORR West 1,False,>24hr,12592.475203283333
vehicle_breakdown,Magadi Road,False,<=1hr,44.38574795
vehicle_breakdown,Mysore Road,False,<=1hr,32.330133016666665
vehicle_breakdown,Mysore Road,False,<=1hr,34.26564135
others,Tumkur Road,False,>24hr,5580.351877366667
vehicle_breakdown,IRR(Thanisandra road),False,<=1hr,16.959205216666668
vehicle_breakdown,Tumkur Road,False,<=1hr,26.866518433333333
vehicle_breakdown,Old Madras Road,False,<=1hr,37.8463379
vehicle_breakdown,Non-corridor,False,1-6hr,81.02077853333334
others,Old Madras Road,False,1-6hr,108.49235771666666
others,Old Madras Road,False,1-6hr,90.64092015
tree_fall,Non-corridor,True,1-6hr,66.67837425
vehicle_breakdown,Non-corridor,False,1-6hr,80.54814843333334
others,CBD 2,False,>24hr,4697.869071533333
vehicle_breakdown,Tumkur Road,False,<=1hr,18.983907716666668
vehicle_breakdown,Bellary Road 2,False,<=1hr,20.676519583333334
vehicle_breakdown,Mysore Road,False,<=1hr,17.08193041666667
vehicle_breakdown,Bellary Road 1,False,<=1hr,25.291362366666664
vehicle_breakdown,ORR East 1,False,<=1hr,21.377075433333335
vehicle_breakdown,Non-corridor,False,<=1hr,34.28519798333333
road_conditions,IRR(Thanisandra road),False,1-6hr,226.32391145000003
vehicle_breakdown,Non-corridor,False,1-6hr,70.25211858333334
vehicle_breakdown,Mysore Road,False,<=1hr,9.713554783333333
vehicle_breakdown,Mysore Road,False,1-6hr,134.86672011666667
vehicle_breakdown,Bannerghata Road,False,<=1hr,31.053444266666666
vehicle_breakdown,Non-corridor,False,<=1hr,14.164930416666666
vehicle_breakdown,Non-corridor,True,<=1hr,11.400871050000001
vehicle_breakdown,Non-corridor,False,<=1hr,35.590218150000005
others,Mysore Road,False,1-6hr,121.99925558333332
vehicle_breakdown,Mysore Road,False,<=1hr,36.24162716666667
vehicle_breakdown,Bellary Road 1,False,1-6hr,153.29203903333334
vehicle_breakdown,Bellary Road 2,False,<=1hr,21.891094866666666
vehicle_breakdown,Non-corridor,False,1-6hr,76.49049193333333
water_logging,Bellary Road 2,False,1-6hr,251.52996988333334
others,Non-corridor,False,<=1hr,4.450959783333333
water_logging,ORR East 1,False,6-24hr,1373.8838876333332
tree_fall,Non-corridor,True,>24hr,2292.2994898666666
water_logging,Bellary Road 2,False,>24hr,59680.07218826667
vehicle_breakdown,Mysore Road,False,<=1hr,6.084086783333333
road_conditions,Magadi Road,False,<=1hr,5.467024883333334
vehicle_breakdown,West of Chord Road,False,<=1hr,22.82533031666667
vehicle_breakdown,ORR East 1,False,<=1hr,25.0730054
construction,Bellary Road 2,False,<=1hr,28.910718466666665
vehicle_breakdown,Non-corridor,False,<=1hr,33.196245600000005
vehicle_breakdown,Hosur Road,False,<=1hr,10.165711216666667
vehicle_breakdown,Bellary Road 2,False,<=1hr,23.137789549999997
vehicle_breakdown,Mysore Road,False,<=1hr,11.579319183333332
vehicle_breakdown,Tumkur Road,False,<=1hr,54.305417883333334
water_logging,Hosur Road,True,>24hr,5282.47767055
vehicle_breakdown,Non-corridor,False,<=1hr,53.374649950000006
vehicle_breakdown,Non-corridor,True,<=1hr,21.26601733333333
tree_fall,Tumkur Road,False,<=1hr,24.31025375
water_logging,Tumkur Road,False,>24hr,5427.094597300001
water_logging,Non-corridor,False,>24hr,41038.09501495
water_logging,Bellary Road 2,False,1-6hr,146.49335698333334
vehicle_breakdown,Non-corridor,False,<=1hr,49.27864815
vehicle_breakdown,Tumkur Road,False,<=1hr,26.296394516666666
tree_fall,Non-corridor,True,1-6hr,125.77258660000001
others,Non-corridor,True,<=1hr,32.53826038333333
vehicle_breakdown,Non-corridor,False,1-6hr,63.358071466666665
vehicle_breakdown,Mysore Road,False,<=1hr,56.79307898333333
vehicle_breakdown,CBD 1,False,1-6hr,64.51499301666666
accident,Tumkur Road,False,<=1hr,37.806749716666666
vehicle_breakdown,Non-corridor,False,<=1hr,3.3119588500000003
vehicle_breakdown,CBD 2,False,1-6hr,77.91042241666668
vehicle_breakdown,Non-corridor,False,<=1hr,54.28464705
vehicle_breakdown,Tumkur Road,False,<=1hr,16.706654466666667
others,Non-corridor,False,1-6hr,124.58709098333334
vehicle_breakdown,Hosur Road,False,<=1hr,38.88228771666666
vehicle_breakdown,ORR West 1,False,<=1hr,25.896753516666667
vehicle_breakdown,Bannerghata Road,False,1-6hr,70.00420463333333
pot_holes,Old Madras Road,False,>24hr,58012.51785756667
vehicle_breakdown,Mysore Road,False,<=1hr,20.202111600000002
vehicle_breakdown,Mysore Road,False,<=1hr,11.277187116666665
vehicle_breakdown,Tumkur Road,False,<=1hr,44.69857258333333
vehicle_breakdown,Mysore Road,False,1-6hr,63.49284705
vehicle_breakdown,Tumkur Road,False,<=1hr,44.002377366666664
vehicle_breakdown,Hosur Road,False,<=1hr,54.72725916666666
vehicle_breakdown,Hosur Road,False,<=1hr,43.12657125
vehicle_breakdown,Bannerghata Road,False,<=1hr,21.635088383333333
vehicle_breakdown,Non-corridor,False,<=1hr,13.002653716666666
